timestamp,inlet_flow_rate_m3h,inlet_pH,inlet_temp_C,inlet_turbidity_NTU,inlet_cod_mgL,chemical_dosage_Lh,aeration_blower_rpm,effluent_pH,effluent_do_mgL,effluent_cod_mgL,COD_load_kg_h
2025-01-01 11:00:00,323.5126003961741,6.521691924115185,34.24049106675512,81.09026701382913,1807.163885245653,12.239722247846975,1552.5954564845465,7.233231652334352,1.1081900977595347,288.282564392862,584.6402878578745
2025-01-01 12:00:00,338.02775939535286,3.921043110138231,29.068861528595004,103.89063395441438,1269.6104035511737,53.25865592853564,1499.563889886652,8.38662285148548,1.409762522643908,169.90194709790978,429.16356001743304
2025-01-01 13:00:00,294.5301717298093,4.940858826313539,26.7682498215629,133.88240603442907,1201.0653819811096,38.13957162594521,1305.359780154061,7.078169581400166,1.162575067987615,175.4927555766097,353.7499932136252
2025-01-01 14:00:00,298.7215761196161,6.4875863104039855,34.61485786948472,26.2709730021935,1072.0849778851289,11.00194306070067,1210.621049737237,7.293630731919883,1.0693946426714704,169.83281900138755,320.2549143280095
2025-01-01 15:00:00,321.51860727417227,5.5498502086766734,31.64242995363509,175.62577280039417,890.7892047430097,27.47742941994364,1163.8540521718182,7.457737626930033,1.1787715212677077,134.924105377199,286.4053044838399
2025-01-01 16:00:00,312.99472908218945,4.211568584563043,25.30364842257349,95.0928360115572,1141.6747073080849,46.810785546447725,1304.16633869461,7.957236529440784,1.8255122806234656,181.03299602354508,357.33816571388195
2025-01-01 17:00:00,339.0178858399703,6.04998152695053,24.41570791745841,177.47352533060553,1492.3268217497134,19.119205399534632,1576.2501030808753,8.285668454408002,1.4426007222469868,220.3921701030959,505.92548409187003
2025-01-01 18:00:00,315.12228859820544,4.642231289210235,27.206481354282083,173.9566401788364,1195.2966121857005,43.02714656270791,1252.403476445687,8.586651121427298,0.958197894641031,190.68619952508357,376.6646039856396
2025-01-01 19:00:00,304.4554465958841,7.653429818070654,41.10483612633115,128.25227827550464,1383.0852257679144,4.524923720212148,1380.4062780845384,7.86693139891571,1.477807589179254,219.32593745315268,421.0878300913395
2025-01-01 20:00:00,362.62716399515705,7.35380975490191,43.06638959005652,190.0219330280615,1729.7121445519688,3.848845793449757,1772.8087712640272,7.606080194305917,1.842814401960984,276.5371518600641,627.2406095068616
2025-01-01 21:00:00,328.1545761652427,6.22491691162668,33.02494573654455,179.72789379699734,1025.856545866142,14.996263716862767,1310.4683730545614,7.173268387523754,1.896030895260009,169.82037172098407,336.6395200150437
2025-01-01 22:00:00,334.69617109451923,7.133208045723729,32.744713981206445,137.6415411666144,1290.8624701975325,4.650906137588711,1451.7889633155428,7.460021590485965,1.5240938364129013,213.3323627941508,432.04672618472705
2025-01-01 23:00:00,304.1437201333528,5.577749620148057,30.318398140852395,133.12961539233206,1501.3180682807033,24.863263160222832,1479.331299976002,7.7876544788061395,1.010855309684849,215.53650676017577,456.6164623903121
2025-01-02 00:00:00,322.489370757824,6.418524993250019,27.32757325845249,193.88931142657427,920.128909960021,11.992561576171614,1220.5672603222838,6.983825301110111,1.285302057819638,129.47485822204877,296.7317931890897
2025-01-02 01:00:00,334.8257174771383,7.27326435436249,38.87589528803622,159.28055357630657,1253.4158484197417,3.220059748665811,1372.9506039730602,8.000880933367894,1.3432579451836006,192.05280763610693,419.67586074435604
2025-01-02 02:00:00,310.3885717985759,5.794598418153175,41.36788196948568,191.7878867347257,1761.697357387908,21.41993831948878,1573.7149964129048,7.782522025661889,1.233151325255128,303.43436147762293,546.8107267009581
2025-01-02 03:00:00,340.089808030249,5.193775394182859,27.532904570803574,54.44103702589052,1097.9248858620554,30.57170430922243,1369.448681369544,7.90077896586194,1.392689374524474,169.25192103013566,373.3930636644595
2025-01-02 04:00:00,321.4270874860603,3.454453650187461,31.585808107876996,153.93940388077849,1520.5039614011368,58.981300690505165,1476.1257774783253,8.287699195912976,1.424025530475796,261.630504365608,488.7311598241845
2025-01-02 05:00:00,326.71055481534745,5.400239769134207,29.75066849644916,86.90363652122508,1157.6589368370685,25.076438417772614,1346.4422071389724,7.135274377734737,1.4286684834672905,203.25480940367456,378.2193935409839
2025-01-02 06:00:00,321.4371468035785,6.488107821474774,29.898804625675115,148.96845970052948,1739.876105195097,11.274876181911344,1620.3991207709587,7.693728158371482,1.284572135899773,290.7254488606374,559.2608110456348
2025-01-02 07:00:00,369.55857582915627,6.634760113081155,37.92954127714931,178.55280833383534,706.3596333488684,10.278338489066208,1301.8913474569565,7.3611079474728625,1.7215295392764325,134.20178087226736,261.0412601236128
2025-01-02 08:00:00,333.2327521310464,6.105238078862092,25.44019227316939,219.5656058299641,1219.4868573030851,20.7186780574249,1368.1878180968013,7.256173931372245,1.7697260169977782,163.95082416475347,406.37296164674774
2025-01-02 09:00:00,333.6267390569691,4.850441086045312,34.33234845468153,112.47333086251255,756.3435914562331,36.75152963116715,1159.2497135005533,7.814437256256765,1.416814604470279,91.87613866501331,252.3364460241795
2025-01-02 10:00:00,349.9850122470112,3.1278141172628917,35.64119053652933,128.97180778792068,989.7369551157318,62.776141505291285,1330.203757335084,7.802198321618241,1.721710730194845,131.24606885587934,346.39310035749895
2025-01-02 11:00:00,308.0333043843732,4.9057418823943175,31.289244131990905,146.1786837169785,987.9543644114416,36.237978356129,1204.1816466038506,7.623255282574025,1.3485578234790454,170.56590353804893,304.3228474506196
2025-01-02 12:00:00,337.74280307328354,5.1347861547352585,36.46533913493386,111.01875594152438,1119.9131078598436,29.33083237141567,1273.2427932884611,7.693266180740689,1.1406131597003517,162.4589375524936,378.2425922470961
2025-01-02 13:00:00,293.2253578480608,5.124485239371984,32.73825920268725,189.14238915157028,843.512594791404,34.45090761127011,1105.5588351863414,7.844669634957754,1.2907647471234929,114.50148872390916,247.33928245705576
2025-01-02 14:00:00,307.0332271401528,6.24226762837351,38.08564960578056,147.19621818537507,1178.4781327321464,17.600828714820103,1348.2673419837386,7.639099586367082,1.3326508396473886,168.42724987115827,361.83194420685226
2025-01-02 15:00:00,336.3245682144109,7.882811693217807,24.38897347537073,154.87828093504183,1338.1399513443534,6.628992318573346,1380.4782330895405,8.763650981743966,1.1797576782450303,210.28786789086132,450.0493413463425
2025-01-02 16:00:00,348.3976964272504,5.648235042209311,30.25612369496565,174.80692507096634,740.4290602135302,30.28817047291691,1208.7953980380312,7.394453759150039,1.4273627426466908,97.13368128641427,257.9637789461878
2025-01-02 17:00:00,335.78329253411675,5.2399218530122464,31.640934285744827,147.13153934498362,1009.5202529911584,28.80412899884189,1343.4710550848715,7.881718917166739,1.674520208248303,141.41326662248383,338.9800344292457
2025-01-02 18:00:00,331.3468156406802,5.188933824395089,18.63896307764325,117.2984348729654,1962.297639828907,29.189939304862325,1748.6428046914086,7.568375266030845,1.5736982213888475,288.258394825777,650.2010742965307
2025-01-02 19:00:00,326.3024366661392,5.649261720289257,26.570236332107328,147.47919046806132,1298.771141659755,26.672808824859125,1447.675279233331,7.762342041858733,1.9101188747598965,213.16748650904816,423.7921881952415
2025-01-02 20:00:00,304.1207576816752,4.506047487581921,27.93200372820607,115.75274561946443,654.6776387454698,41.7343094838998,1042.5930588823817,7.833476130636397,1.4267320218155677,65.02484956566407,199.1010595325223
2025-01-02 21:00:00,317.8962103443656,5.644238270495266,36.74102997411675,154.31923556465944,779.8602405720637,23.36516943549713,1154.2916130210892,7.705387949671829,1.231937510371591,117.15653066193478,247.91461507610435
2025-01-02 22:00:00,324.5098379974783,6.04097480359816,28.465783268427,189.87750883207187,1267.7712736118583,18.820253010385663,1457.5843270886444,7.854381616376086,1.4368473614528146,183.0231113782671,411.4042506176409
2025-01-02 23:00:00,353.40412325010385,5.7516232762893855,27.909605063470117,103.00086830910672,1230.1998115722713,22.48896360547577,1344.2093547741154,7.479817748489335,1.8301631530056832,196.68731645158044,434.7576858311415
2025-01-03 00:00:00,340.6263948503602,6.049050320805738,36.08742890328096,88.7051599423163,1023.767159489736,22.713799323508265,1254.8754248053976,7.82590292743287,1.3031749456689743,151.28145860777758,348.7221167031825
2025-01-03 01:00:00,296.96946012347246,6.020497131218242,23.910446771049727,151.96999743678697,1857.9944870663928,24.21616763977297,1685.470235676309,8.14047434101954,1.672052124287875,260.3415431888459,551.7676197364948
2025-01-03 02:00:00,340.2671237914655,3.373723981304268,21.643779662782137,119.28801533024377,1985.618646260596,56.12301769774905,1845.099600278424,7.234142389077331,1.859200084308221,340.82872727864435,675.6407457097964
2025-01-03 03:00:00,324.49720243134163,6.264244190074484,30.19203849965327,151.26981097647877,1120.684992045083,13.08323952234947,1238.9406040168012,7.281293856916528,0.9532912234811834,198.99667060870675,363.65914472541976
2025-01-03 04:00:00,320.27841943188747,4.694782185205056,24.761466159608226,162.816140824388,1461.8870597780217,38.05953121266035,1549.6155486431549,7.888969385606474,1.2513075897953947,224.1992842069488,468.21087689363395
2025-01-03 05:00:00,344.400958941773,4.184993004395251,24.951603526701756,64.25255084285843,1476.9498513963008,45.84604885071322,1398.6698727696933,7.704682843357165,1.5307928019053665,233.3846503732424,508.6629451297951
2025-01-03 06:00:00,354.46826459981366,4.174657806574005,34.86716895843991,177.5939771063417,1516.7619418432732,45.82961200799309,1598.596976056018,7.60144369319605,1.4300419162043894,212.6147024676125,537.6439733362286
2025-01-03 07:00:00,350.7616210013172,6.020249932567035,36.379869189562896,103.21325988179004,1007.9744034678288,19.30778265240745,1316.4501580032988,7.519171955640904,1.4730610464071083,155.37264267118468,353.5587356882114
2025-01-03 08:00:00,317.0953380623776,5.232910087330176,35.944321079260625,149.1060819774124,1781.834765166161,30.61267908860347,1588.4524265965183,7.506444028741843,1.1897505401056576,320.3824474820512,565.0114972316611
2025-01-03 09:00:00,325.9203568971609,3.4816374592175072,37.54388330153616,123.6247065824628,1179.4208411296772,55.06821292594676,1307.973828177123,7.813398934548239,1.306558542008005,201.71224333756243,384.3972614729341
2025-01-03 10:00:00,340.53637118448086,6.07364537823074,38.20567160007401,127.92171940862822,1326.5976243075334,16.84170284481094,1412.6373691305994,7.279347426213406,1.4984048560994327,177.8691800580678,451.7547410036406
2025-01-03 11:00:00,351.5840931053831,3.772470243041407,21.357048955865345,217.75831758471952,1200.6130530684932,56.50562401879802,1393.2670917098285,8.761411041289835,1.0775680006856914,188.1808545156617,422.11645143357134
2025-01-03 12:00:00,324.3590314693235,5.667785630221853,34.252059799647334,162.77070083182645,1158.0941483103725,24.268319053202845,1427.0669058234148,7.267392897770605,1.5723669928499069,175.34896671280848,375.6382962962435
2025-01-03 13:00:00,328.32859754437175,5.786198710807665,29.351959002152206,186.18753611814364,1283.521337981358,22.389757554633047,1439.5730459531164,7.827813485559147,1.5394469899172158,202.9407126936661,421.41676081769486
2025-01-03 14:00:00,311.84723004376224,6.562692498034053,28.26287877004782,156.03765416810973,844.2343278619448,8.518738237834254,1217.5318305219585,7.0680229705147575,1.3104743368312946,162.27453193359582,263.2721366516049
2025-01-03 15:00:00,308.0862314891151,7.638021743760222,34.80207316104352,174.80054298619817,608.6540942479052,4.073566545391668,1004.3956523579463,8.061651734148803,0.9821780071290256,73.10527099843394,187.5179461772578
2025-01-03 16:00:00,350.25585888485136,3.86238840891935,23.348522600521243,166.69513448573807,1135.985857195882,53.985978725344914,1380.0175925705018,8.375374645673016,1.4267123904678036,166.36001388524352,397.8857020931878
2025-01-03 17:00:00,359.10375182599626,5.4370313727243405,23.2444569706384,160.17824578747303,935.8717089230192,29.635632366073708,1232.56362625766,8.267001943917025,1.30587346069877,117.90731446900564,336.0750419020629
2025-01-03 18:00:00,332.5965525214727,5.168397645946939,35.16786372040858,194.2862363665872,1364.251103395992,34.096233906743024,1433.3964207030062,8.013972295431945,1.8529503696293417,208.93422153026916,453.7452137631221
2025-01-03 19:00:00,352.018196899446,6.020499623153155,34.43893008755449,156.2602181537708,1330.1370476134946,17.285311500550016,1441.4799387524129,7.284396801084405,1.472984731497497,201.6757457701292,468.23244513005494
2025-01-03 20:00:00,341.30088756076765,5.758802525120342,32.68366327935755,241.4059428887082,1204.0440059090106,21.17872675638717,1409.055739284451,7.472832890321034,1.418694256231395,222.26905439776945,410.9412878789675
2025-01-03 21:00:00,319.0137319521055,5.076944508716056,27.600432976384315,188.42126291249755,1644.4724371663156,36.11270381360727,1524.9209629987442,8.541503848255616,1.4405764083176116,229.64589368631349,524.6092892728007
2025-01-03 22:00:00,341.3274908549405,4.970917373666973,35.71914817291062,104.4183720904124,1198.131696341109,37.08878767473094,1339.877583282063,7.987056284832844,1.495486829190845,197.84041933300205,408.95528562588424
2025-01-03 23:00:00,362.6454469041127,4.160258973779143,35.40151446030238,142.9380116406807,762.554747116231,47.07918986968156,1226.3858133285985,7.534246895619266,1.5356634148612385,61.96262468392743,276.5370070568183
2025-01-04 00:00:00,333.414469213346,6.685433898887811,32.42652257523727,165.88310397962672,1132.9067275036753,11.424572053580988,1330.6064538349383,7.484412375458906,1.5194200060052776,208.59479984750857,377.72749521886675
2025-01-04 01:00:00,363.1461776620434,6.051045017919435,26.113394793651143,151.7798734284815,1551.290330056503,16.828331986700896,1566.9108174238338,7.2745957225156355,1.6953304169455694,233.27175440809563,563.3451538041087
2025-01-04 02:00:00,281.7674987179366,6.601321837354165,29.873758271352465,177.4749367588867,634.7235981118371,8.491236224092592,938.5645899357344,7.499611269788678,0.798433190531621,97.99434770510064,178.84448061722117
2025-01-04 03:00:00,348.2599440570255,5.127524636229383,36.18916838762222,181.88066819335492,1171.789101885007,29.852208151529805,1347.3709502811555,7.149105400853999,1.5384585420008947,171.31324770919704,408.0872070691047
2025-01-04 04:00:00,335.9347525096922,4.711797437566683,38.63595611400893,95.6165205680414,1372.6386103676866,40.04597930250704,1498.9195365481623,7.763143533855916,1.5988879551954107,215.36659647586265,461.1170118591166
2025-01-04 05:00:00,325.81033684915207,4.206021920044927,30.36731698311836,201.24310178865977,1995.672700358335,47.34310694820223,1770.3334309956017,8.057526726642225,1.533048036165421,287.45774471440444,650.210794744406
2025-01-04 06:00:00,336.0604365494455,5.930701100488792,30.75163516095869,130.12730138055824,1562.4772910782815,19.99465045230621,1515.6006623792105,7.446147169367183,1.5134486965707032,237.2492824666984,525.0868005383624
2025-01-04 07:00:00,292.0076959329919,4.252248130566119,31.19155445987469,126.16381976540973,1239.7849150093457,44.6554928222852,1268.1383083237586,7.851963483417015,1.2603273756545283,212.9390299150256,362.0267364843593
2025-01-04 08:00:00,329.86319265199586,7.71839568275986,33.37446504455486,126.03510429177838,1356.227767904084,9.829097207725813,1380.473604154182,8.548999715255695,1.3884342306047182,195.6332631605168,447.3696214841312
2025-01-04 09:00:00,338.86991651178226,3.930828902687872,29.09466349969988,182.3430562396233,630.6913919145222,50.51930447250516,1073.4226156986065,8.036720428558654,1.3296576653989745,88.53771327622644,213.72233932277388
2025-01-04 10:00:00,363.8459201973886,5.8283921430550025,17.529074712142084,139.31729207408856,885.0833442282112,25.350251883242912,1276.3812251463323,7.578323176525803,1.1363741896864583,127.14437515874052,322.03396383209554
2025-01-04 11:00:00,321.3308520750087,7.380225648656543,37.96384500823548,123.4579342264917,1395.286701333189,4.707303131101038,1396.3579877659574,7.996085158345089,1.4495135725939858,228.4523456676391,448.34866462832184
2025-01-04 12:00:00,318.1495756299118,6.218907711116571,40.97344473581275,133.0416337022585,1248.3502189968954,15.71495891767411,1469.8399387626123,7.315519076181724,1.7106677150169634,184.21665967817756,397.1620924113697
2025-01-04 13:00:00,321.6297074425269,5.710808454990136,28.93800070197144,78.21233364336491,1286.622355979218,27.17119219476075,1417.7597146270127,7.881026438968904,1.5320854102698953,184.08599483951383,413.8159719426106
2025-01-04 14:00:00,352.6588979060302,4.337819623645725,26.666733155406128,116.31344944194052,1210.2343961032084,46.51263388614612,1408.8262167035643,7.695265449364345,1.3631049884256952,185.12311703774375,426.79992833772747
2025-01-04 15:00:00,338.2084629083495,3.841876973718756,31.31449738804889,100.41665805387602,1198.4727307255455,52.32362734822337,1379.9069224286195,8.039735354856301,1.2979886108507397,201.03314990039397,405.3336200962589
2025-01-04 16:00:00,323.787058807458,6.424060130701103,31.062480581356134,139.23322678016436,1230.8791945436392,15.906526262988676,1293.4434860092329,7.753635476208061,1.3611655447361997,158.5577134339684,398.5427541485778
2025-01-04 17:00:00,341.86738231796494,7.307376688929936,36.9775928858148,176.5677308109437,883.1894447205584,10.040613032350477,1165.3780990776424,8.121494716545419,1.4670875507172,147.4355361083134,301.93366355747435
2025-01-04 18:00:00,336.35522065476505,4.973380011426194,32.27319720822519,172.15503603732907,1131.3219082965202,33.93459309556278,1404.5160011787818,7.454053596951875,1.802842191940827,176.75417706155037,380.5260300966459
2025-01-04 19:00:00,350.943526958903,4.133126190860379,28.036885848144085,200.2700199018633,826.7686105713476,48.94658043058482,1297.0263006696875,8.387233705206135,1.685116746924839,131.94866493470536,290.14909217282053
2025-01-04 20:00:00,320.40401401705657,2.550196683341178,25.407952747209755,191.35903269186483,1014.1210629785276,70.92862942239884,1137.098988032372,8.399519140752293,1.3009280921221058,152.49468238237,324.9284592775644
2025-01-04 21:00:00,324.9859782732439,4.323082187604955,36.328170924098366,128.85613140326492,1558.77150276136,43.284685144389066,1552.8769160318257,7.744186842969502,1.0414136272015266,234.44491285668545,506.5788817293551
2025-01-04 22:00:00,326.6343184881527,5.363611789001152,34.99755620582125,150.76285603014853,1145.774306850731,27.62128959275045,1395.2377155373,7.528893726877364,1.3972425234068735,185.9454801257745,374.249209859424
2025-01-04 23:00:00,302.23751687631864,7.418947889004081,37.30279939045909,148.69775623114325,1378.7518425842425,8.184666292037196,1376.7638500418532,7.852277614635321,1.4383508530676434,175.82126656838,416.7105332913104
2025-01-05 00:00:00,340.4302921652715,6.307760430679562,27.15906624639453,63.95789269112453,1234.588366233765,11.734072325193877,1474.1219439823667,7.059639466585422,1.4578845385687162,169.02283582971347,420.29127822080585
2025-01-05 01:00:00,336.69751650552905,5.866102485648104,41.19218449764165,101.30961852361024,1084.5324999320176,23.02418143221204,1354.0286614550837,8.145093441331959,1.3027479490088645,128.91482508440416,365.15939929664313
2025-01-05 02:00:00,334.64156023460447,5.019856406438643,23.28152746471381,143.3085329139555,897.429388017473,33.051667748179895,1240.5433244515266,7.556493218047067,1.1996236913925231,170.85104391637162,300.3171706065534
2025-01-05 03:00:00,326.7532642190077,4.800201139292852,35.5480051070074,143.08414259436768,1079.9833042771925,41.5419728137432,1281.265279041438,8.952733129251994,1.7348732396684492,187.1851702781973,352.88806997460244
2025-01-05 04:00:00,306.26328013071293,7.186777117009556,22.45208616401549,170.4930021682067,1254.9535337941577,4.4538467021313455,1344.608823292613,7.195190838563717,1.1294420987711018,144.80388208691988,384.3461856714282
2025-01-05 05:00:00,323.0006968697894,5.740886248910067,28.04834309150766,168.54566518143392,1374.046033237278,23.15869091978445,1410.653710507915,7.704214004923597,1.3864994916158382,213.34692265588495,443.8178262668106
2025-01-05 06:00:00,327.74780789094507,2.9768791696947736,39.805114652239794,79.17229991601059,1236.701059367186,68.48583106356686,1388.6690036242862,8.523607690852483,1.3190708241525575,181.11898730671416,405.3260612240047
2025-01-05 07:00:00,315.3366550056625,4.691752422523309,36.15682127237995,170.7438693783012,1394.8440953837132,41.3773138267748,1440.7355543921196,8.012813452321996,1.2909219840916497,221.11437959112703,439.8454712926994
2025-01-05 08:00:00,331.4077866053072,4.470140761874048,29.26889792256409,157.14348825815054,743.9489692320882,44.05634254061462,1113.0756757214172,7.517024844921898,1.3799256512400395,118.28296492813156,246.55048124050614
2025-01-05 09:00:00,339.4318152301935,4.844483188987042,29.40581478589156,174.93492726578518,1459.9987672750506,38.944376076205934,1411.51129589439,7.5486651773909,1.5518632982211824,216.15470575561557,495.5700318100152
2025-01-05 10:00:00,372.3886208349756,6.175492792342102,32.50311055417721,192.6746235056636,861.523097789414,15.201060937336978,1265.789385746642,7.450249411287378,1.2325425726387746,128.00073948692602,320.8213982032757
2025-01-05 11:00:00,334.8109527055563,5.3710661418469,34.57070495380361,144.28468108848114,1495.0513851474066,30.917434283372767,1466.2539351588498,7.537241970228782,1.46235787186571,244.6114556844153,500.55957860496477
2025-01-05 12:00:00,339.8473119399492,5.407761511595606,38.25789691341348,199.8235294792032,1350.721753023853,28.48546889771588,1399.0118869876912,8.04931407761279,1.4004387443329225,190.709605074997,459.03915694397233
2025-01-05 13:00:00,329.79907715222134,7.076167793590284,29.71882997695753,114.42398184427812,638.9431313565101,5.721849398324519,1044.5698128530232,7.466723265946311,1.1569471131265818,88.15652497485043,210.72285507412758
2025-01-05 14:00:00,296.35228046443405,4.664246692255974,23.941074682563997,112.17047518511126,1421.0888472554789,41.00540546868297,1444.5931034519492,8.021181134090206,1.269604996579892,226.1074175196472,421.14292062673496
2025-01-05 15:00:00,330.726317653193,7.73703943106482,32.7848431352438,167.15088760542164,1498.5292019498734,2.778981833585385,1455.1606745311396,7.947222152524932,1.6551945658997642,241.895893981668,495.60304485665966
2025-01-05 16:00:00,335.9637089319493,4.694430890354697,29.712845812458028,135.24929818779282,1577.3635381037716,40.7711818363612,1516.2385761090643,7.935666268860515,1.278875799660765,242.46772693625013,529.9369045953653
2025-01-05 17:00:00,380.4900377949221,5.607037835935086,25.496831476257764,160.46530258475877,969.4205147681932,25.521717881030963,1381.0290229040272,8.105008613925916,1.326264421813737,135.79516508955786,368.8548483033227
2025-01-05 18:00:00,330.9432847056148,5.16255568551668,33.488344576563975,229.71928479377965,1253.823252621158,30.081821825296057,1350.5158612141956,7.89440244845325,1.6186147859674558,154.6525742070056,414.9443856627239
2025-01-05 19:00:00,337.2247434757324,5.648102960201153,30.93443122953605,165.73980294015902,1408.3348149146127,24.985323983924623,1422.256894184923,7.693224726936919,1.4692068920143166,178.64682290836578,474.92534668752336
2025-01-05 20:00:00,334.1276671682368,6.033510394087755,33.53256103234897,158.48678155456477,1420.8980602236238,19.537394316914025,1519.146185925967,7.798988715579733,1.3320556473565284,209.057088044858,474.7613541463923
2025-01-05 21:00:00,307.78883767371644,6.020602288106652,27.527778999064097,115.23118485392612,1322.8562285588905,20.878229460936147,1370.5325135690418,8.042794900959699,1.3789470628463008,201.74904649515773,407.1603809975771
2025-01-05 22:00:00,357.7097566943443,4.596259203255304,34.433552651627494,82.00080773502614,1072.0091269630134,36.27952987555573,1354.6910732558858,7.319273889784408,1.3712186058999247,153.7467184600602,383.46812398005596
2025-01-05 23:00:00,346.16966160248774,4.152502387062915,25.414509016225107,147.09813538905956,1496.3831262327442,48.4887366538096,1529.3374967727896,7.565112772102269,1.8435812980524011,203.4334588463061,518.0024404356618
2025-01-06 00:00:00,350.70533645481,8.503806149086852,27.861343051517085,192.67480986432787,1498.145990044355,3.976279886329214,1571.6490984640773,8.987814715518857,1.5600932102669849,200.60076349995865,525.4077934969299
2025-01-06 01:00:00,312.9118551135043,4.919218792479336,30.78542884456361,137.08247971757305,1153.7165081710193,37.83146500563094,1336.9556123867203,8.319529778697422,1.534896812021252,176.3092886860094,361.01157284686815
2025-01-06 02:00:00,362.9719800983757,6.339054926406384,40.70909207479857,166.05849996821476,964.9335587876816,14.910443811335778,1302.2614108699383,7.017485451269547,1.46631651303649,171.8779604643896,350.2438444965372
2025-01-06 03:00:00,303.03118696459654,3.570830427372164,35.92412684274247,207.05989090874328,981.6289982405568,55.77078058070765,1121.969552412393,7.850598276317499,1.4795342646163403,132.34111146354817,297.4642004957038
2025-01-06 04:00:00,346.68463136476896,5.164464736114388,37.38596252133895,206.0606525292144,1609.4453145996636,32.17802816573166,1612.9659890060532,7.666283462020944,1.6554038935690794,240.92457056104715,557.969955593739
2025-01-06 05:00:00,374.8459255104781,5.3473607392210685,39.08538516671573,167.1526355040713,1485.203515475528,30.456408396066195,1575.2932964135462,7.489127506815998,1.8518488606758745,208.5639313860854,556.7224863298401
2025-01-06 06:00:00,315.1681578262679,6.067378083913399,50.01416067905437,156.8042591462937,1193.9880651839912,20.805147556641728,1370.194587096454,7.6884042229541585,1.5665812856365526,191.134738478057,376.30701897058833
2025-01-06 07:00:00,319.6794639512498,2.2330550308096733,32.20794533779217,89.25467803987698,1140.248037743701,74.72195194250479,1264.7024032180634,7.876765168962271,1.2163074325282066,168.53073753383933,364.5138814773707
2025-01-06 08:00:00,337.0033056893641,5.699368735693997,39.10200461564928,124.79221423292238,669.5439717432967,23.82214924572544,1093.0588644833354,7.509414547554614,1.3051885559531886,120.19160128882696,225.63853178187716
2025-01-06 09:00:00,320.9045117975945,4.120310253558529,37.063176272009706,138.76976767927707,1174.6796686865723,51.13403829825942,1255.0555153993182,8.420843455584418,1.2526801829144574,178.55523046049433,376.9600055984246
2025-01-06 10:00:00,304.0284030312334,5.889214853433908,36.98016251653763,115.90673554263392,842.6654536337478,20.93955381191744,1168.5473098997493,6.94353286934079,1.2167946801574396,128.79659094075245,256.19423215785815
2025-01-06 11:00:00,332.3138915126352,4.256404963794204,40.871198090200906,159.93813051811057,1247.6998429475277,46.88842500471747,1449.7451941037034,7.692148863059428,1.3353739502780575,170.09194022701254,414.62799024959673
2025-01-06 12:00:00,313.82698983679785,4.473420764889303,29.90343484507762,226.465927339444,1555.5741740284325,40.43030465128792,1481.0411788985791,8.128052708184994,1.7156870291173727,216.6158134349945,488.18116050320606
